id,item_group_id,cost_of_goods_sold
19492,2,0.000 DKK
19484,2,0.000 DKK
19490,2,0.000 DKK
19494,2,0.000 DKK
19505,2,0.000 DKK
19504,2,0.000 DKK
28213,2,0.000 DKK
1034,2,0.000 DKK
1033,2,0.000 DKK
19507,2,0.000 DKK
19527,2,0.000 DKK
3666,2,0.000 DKK
3667,2,0.000 DKK
3670,2,0.000 DKK
3671,2,0.000 DKK
3672,2,0.000 DKK
3673,2,0.000 DKK
19528,2,0.000 DKK
3679,2,0.000 DKK
19532,2,0.000 DKK
19503,2,0.000 DKK
19506,2,0.000 DKK
19509,2,0.000 DKK
19508,2,0.000 DKK
19513,2,0.000 DKK
3669,2,0.000 DKK
19537,2,0.000 DKK
3681,2,0.000 DKK
3695,2,0.000 DKK
3682,2,0.000 DKK
3693,2,0.000 DKK
3683,2,0.000 DKK
3704,2,0.000 DKK
19539,2,0.000 DKK
19536,2,0.000 DKK
3684,2,0.000 DKK
28212,2,0.000 DKK
19555,2,0.000 DKK
19552,2,0.000 DKK
987,2,0.000 DKK
19531,2,0.000 DKK
10500,2,0.000 DKK
19557,2,0.000 DKK
19549,2,0.000 DKK
19550,2,0.000 DKK
19556,2,0.000 DKK
25534,2,0.000 DKK
587,2,0.000 DKK
1068,2,0.000 DKK
19591,2,0.000 DKK
865,2,0.000 DKK
19567,2,0.000 DKK
586,2,0.000 DKK
3902,2,0.000 DKK
19571,2,0.000 DKK
19570,2,0.000 DKK
10300,2,0.000 DKK
3900,2,0.000 DKK
24271,2,0.000 DKK
966,2,0.000 DKK
967,2,0.000 DKK
1066,2,0.000 DKK
968,2,0.000 DKK
19582,2,3777.000 DKK
19592,2,0.000 DKK
19589,2,0.000 DKK
19579,2,0.000 DKK
19577,2,0.000 DKK
580,2,0.000 DKK
385,2,0.000 DKK
489,2,0.000 DKK
259,2,0.000 DKK
260,2,0.000 DKK
261,2,0.000 DKK
658,2,0.000 DKK
20151,2,0.000 DKK
19581,2,0.000 DKK
690,2,0.000 DKK
548,2,0.000 DKK
19576,2,0.000 DKK
19580,2,0.000 DKK
19602,2,0.000 DKK
258,2,0.000 DKK
YH-YAS207,2,0.000 DKK
19618,2,0.000 DKK
564,2,0.000 DKK
589,3,0.000 DKK
867,3,0.000 DKK
562,3,0.000 DKK
567,3,0.000 DKK
99,3,0.000 DKK
635,3,0.000 DKK
526,3,0.000 DKK
19615,2,0.000 DKK
527,3,0.000 DKK
525,3,0.000 DKK
563,3,0.000 DKK
19617,2,0.000 DKK
21847,3,0.000 DKK
529,3,0.000 DKK
582,3,0.000 DKK
581,2,0.000 DKK
19622,2,0.000 DKK
556,3,0.000 DKK
546,3,0.000 DKK
545,3,0.000 DKK
544,3,0.000 DKK
543,3,0.000 DKK
538,3,0.000 DKK
534,3,0.000 DKK
524,3,0.000 DKK
21848,3,0.000 DKK
19625,2,0.000 DKK
19626,2,0.000 DKK
533,3,0.000 DKK
569,2,0.000 DKK
541,3,0.000 DKK
536,3,0.000 DKK
577,3,0.000 DKK
19630,2,0.000 DKK
19633,2,0.000 DKK
19634,2,0.000 DKK
3953,2,0.000 DKK
3954,2,0.000 DKK
542,2,0.000 DKK
19646,2,0.000 DKK
19653,2,0.000 DKK
23301,2,0.000 DKK
19658,2,0.000 DKK
532,2,0.000 DKK
559,2,0.000 DKK
19667,2,0.000 DKK
19779,2,0.000 DKK
19662,2,0.000 DKK
19683,2,0.000 DKK
19702,2,0.000 DKK
19710,2,0.000 DKK
19703,2,0.000 DKK
19709,2,0.000 DKK
19631,2,0.000 DKK
19707,2,0.000 DKK
19724,2,0.000 DKK
19726,2,0.000 DKK
19722,2,0.000 DKK
19729,2,0.000 DKK
19723,2,0.000 DKK
19725,2,0.000 DKK
19759,2,0.000 DKK
19760,2,0.000 DKK
19764,2,0.000 DKK
19766,2,0.000 DKK
19728,2,0.000 DKK
19743,2,0.000 DKK
19742,2,0.000 DKK
19751,2,0.000 DKK
19750,2,0.000 DKK
19749,2,0.000 DKK
19767,2,0.000 DKK
19763,2,0.000 DKK
19762,2,0.000 DKK
19800,2,0.000 DKK
18550,2,0.000 DKK
19795,2,0.000 DKK
19802,2,0.000 DKK
19799,2,0.000 DKK
19801,2,0.000 DKK
19806,2,0.000 DKK
19808,2,0.000 DKK
19804,2,0.000 DKK
19838,2,0.000 DKK
19826,2,0.000 DKK
19841,2,5562.500 DKK
2723,2,0.000 DKK
19798,2,0.000 DKK
19859,2,0.000 DKK
2724,2,0.000 DKK
19797,2,0.000 DKK
19765,2,0.000 DKK
19783,2,0.000 DKK
19850,2,0.000 DKK
19877,2,0.000 DKK
19865,2,0.000 DKK
19876,2,0.000 DKK
19846,2,0.000 DKK
2728,2,0.000 DKK
19870,2,0.000 DKK
19868,2,0.000 DKK
19873,2,0.000 DKK
19904,2,0.000 DKK
19901,2,0.000 DKK
19895,2,0.000 DKK
19890,2,0.000 DKK
19902,2,0.000 DKK
19891,2,0.000 DKK
19899,2,0.000 DKK
19903,2,0.000 DKK
19900,2,0.000 DKK
19869,2,0.000 DKK
3800,2,0.000 DKK
19912,2,0.000 DKK
19910,2,0.000 DKK
19925,2,0.000 DKK
19914,2,0.000 DKK
19935,2,0.000 DKK
19936,2,0.000 DKK
19949,2,0.000 DKK
19944,2,0.000 DKK
19946,2,0.000 DKK
19937,2,0.000 DKK
19939,2,0.000 DKK
19947,2,0.000 DKK
19948,2,0.000 DKK
19941,2,0.000 DKK
19892,2,0.000 DKK
19913,2,0.000 DKK
19915,2,0.000 DKK
19963,2,0.000 DKK
19956,2,0.000 DKK
19964,2,0.000 DKK
19957,2,0.000 DKK
19982,2,0.000 DKK
19983,2,0.000 DKK
19981,2,0.000 DKK
19980,2,0.000 DKK
652,2,0.000 DKK
3685,2,0.000 DKK
WinPassRec,1,0.000 DKK
gavepapir10M,2,6.040 DKK
20236,2,0.000 DKK
15932,2,0.000 DKK
20139,2,0.000 DKK
20122,2,0.000 DKK
19960,2,0.000 DKK
19962,2,0.000 DKK
20123,2,0.000 DKK
KREDIT,1,0.000 DKK
1590,2,0.000 DKK
20146,2,0.000 DKK
20168,2,0.000 DKK
20169,2,0.000 DKK
20192,2,0.000 DKK
20188,2,0.000 DKK
reMarkable2,2,0.000 DKK
20193,2,0.000 DKK
20190,2,0.000 DKK
20189,2,0.000 DKK
20208,2,0.000 DKK
20230,2,0.000 DKK
20233,2,0.000 DKK
20229,2,0.000 DKK
1562,2,0.000 DKK
28209,2,0.000 DKK
20144,2,0.000 DKK
20167,2,0.000 DKK
20232,2,0.000 DKK
20250,2,0.000 DKK
20263,2,0.000 DKK
20265,2,0.000 DKK
20266,2,0.000 DKK
20264,2,0.000 DKK
20267,2,0.000 DKK
20251,2,0.000 DKK
20287,2,0.000 DKK
20272,2,0.000 DKK
20275,2,0.000 DKK
20276,2,0.000 DKK
20277,2,0.000 DKK
20286,2,0.000 DKK
20268,2,0.000 DKK
20301,2,0.000 DKK
20292,2,0.000 DKK
20657,2,0.000 DKK
20298,2,0.000 DKK
20297,2,0.000 DKK
20300,2,0.000 DKK
20315,2,0.000 DKK
20318,2,0.000 DKK
20322,2,0.000 DKK
20316,2,0.000 DKK
20335,2,0.000 DKK
20340,2,0.000 DKK
20338,2,0.000 DKK
20339,2,0.000 DKK
20368,2,0.000 DKK
20361,2,0.000 DKK
20363,2,0.000 DKK
20371,2,0.000 DKK
20360,2,0.000 DKK
20370,2,0.000 DKK
20293,2,0.000 DKK
20312,2,0.000 DKK
20313,2,0.000 DKK
20299,2,0.000 DKK
20369,2,0.000 DKK
20384,2,0.000 DKK
20399,2,0.000 DKK
20393,2,0.000 DKK
989,2,0.000 DKK
20436,2,0.000 DKK
20386,2,0.000 DKK
20392,2,0.000 DKK
20406,2,0.000 DKK
20410,2,0.000 DKK
20409,2,0.000 DKK
20405,2,0.000 DKK
20427,2,0.000 DKK
20383,2,0.000 DKK
Admin-gebyr,1,0.000 DKK
20388,2,0.000 DKK
20387,2,0.000 DKK
28215,2,0.000 DKK
20438,2,0.000 DKK
20437,2,0.000 DKK
20479,2,0.000 DKK
20465,2,0.000 DKK
20453,2,0.000 DKK
20448,2,0.000 DKK
20472,2,0.000 DKK
20467,2,0.000 DKK
20468,2,0.000 DKK
20471,2,0.000 DKK
20497,2,0.000 DKK
20491,2,0.000 DKK
20489,2,0.000 DKK
28214,2,0.000 DKK
20518,2,0.000 DKK
20520,2,0.000 DKK
20498,2,0.000 DKK
20490,2,0.000 DKK
20470,2,0.000 DKK
20452,2,0.000 DKK
20447,2,0.000 DKK
20519,2,0.000 DKK
MNE23ZDA,1,0.000 DKK
20535,2,0.000 DKK
MNE23QNA,2,0.000 DKK
GalaxyS22+,2,0.000 DKK
20532,2,0.000 DKK
20534,2,0.000 DKK
20562,2,0.000 DKK
28216,2,0.000 DKK
20561,2,0.000 DKK
20560,2,0.000 DKK
20552,2,0.000 DKK
20558,2,0.000 DKK
20575,2,0.000 DKK
458,2,0.000 DKK
ZA6W0110SE,2,0.000 DKK
20553,2,0.000 DKK
20646,2,0.000 DKK
24700,2,0.000 DKK
20559,2,0.000 DKK
20512,2,0.000 DKK
20W600JDNO,2,0.000 DKK
20YG004NMX,2,0.000 DKK
20573,2,0.000 DKK
20592,2,0.000 DKK
20591,2,0.000 DKK
20589,2,0.000 DKK
gaveband7,2,0.000 DKK
gaveband12,2,0.000 DKK
20611,2,0.000 DKK
gaveband10,2,0.000 DKK
gaveband8,2,0.000 DKK
gaveband11,2,0.000 DKK
gaveband9,2,0.000 DKK
20627,2,0.000 DKK
759,2,0.000 DKK
gaveband  pak,2,0.000 DKK
20625,2,0.000 DKK
20647,2,0.000 DKK
20574,2,0.000 DKK
24622,2,0.000 DKK
20674,2,0.000 DKK
20672,2,0.000 DKK
20676,2,0.000 DKK
20683,2,0.000 DKK
20688,2,0.000 DKK
20693,2,0.000 DKK
20692,2,0.000 DKK
20666,2,0.000 DKK
20714,2,0.000 DKK
20695,2,0.000 DKK
20654,2,0.000 DKK
20690,2,0.000 DKK
20691,2,0.000 DKK
20679,2,0.000 DKK
20675,2,0.000 DKK
20678,2,0.000 DKK
20677,2,0.000 DKK
20662,2,0.000 DKK
20659,2,0.000 DKK
20658,2,0.000 DKK
20711,2,0.000 DKK
20713,2,0.000 DKK
549,2,0.000 DKK
654,2,0.000 DKK
20733,2,0.000 DKK
20743,2,0.000 DKK
20738,2,0.000 DKK
20735,2,0.000 DKK
101010,2,0.000 DKK
640,2,0.000 DKK
20757,2,0.000 DKK
235,2,0.000 DKK
236,2,0.000 DKK
237,2,0.000 DKK
238,2,0.000 DKK
Gavepapir-jul 2,2,0.000 DKK
28217,2,0.000 DKK
20742,2,0.000 DKK
20720,2,0.000 DKK
263,2,0.000 DKK
gavepapir_jul 1,2,0.000 DKK
639,2,0.000 DKK
20795,2,0.000 DKK
390,2,0.000 DKK
389,2,0.000 DKK
495,2,0.000 DKK
485,2,0.000 DKK
395,2,0.000 DKK
253,2,0.000 DKK
1111,2,0.000 DKK
20784,2,0.000 DKK
20794,2,0.000 DKK
20796,2,0.000 DKK
20792,2,0.000 DKK
20783,2,0.000 DKK
20785,2,0.000 DKK
20793,2,0.000 DKK
101011,2,0.000 DKK
20803,2,0.000 DKK
20813,2,0.000 DKK
20807,2,0.000 DKK
299,2,0.000 DKK
20802,2,0.000 DKK
20812,2,0.000 DKK
20804,2,0.000 DKK
240,2,0.000 DKK
20826,2,0.000 DKK
242,2,0.000 DKK
20825,2,0.000 DKK
20841,2,0.000 DKK
20844,2,0.000 DKK
20857,2,0.000 DKK
460,2,0.000 DKK
20862,2,0.000 DKK
20858,2,0.000 DKK
20808,2,0.000 DKK
20843,2,0.000 DKK
20811,2,0.000 DKK
20863,2,0.000 DKK
456,2,0.000 DKK
169,2,0.000 DKK
170,2,0.000 DKK
459,2,0.000 DKK
171,2,0.000 DKK
20877,2,0.000 DKK
173,2,0.000 DKK
180,2,0.000 DKK
287,2,0.000 DKK
288,2,0.000 DKK
292,2,0.000 DKK
175,2,0.000 DKK
172,2,0.000 DKK
183,2,0.000 DKK
176,2,0.000 DKK
20874,2,0.000 DKK
174,2,0.000 DKK
204,2,0.000 DKK
181,2,0.000 DKK
182,2,0.000 DKK
20887,2,0.000 DKK
298,2,0.000 DKK
302,2,0.000 DKK
20889,2,0.000 DKK
21852,2,0.000 DKK
18453,2,0.000 DKK
20886,2,0.000 DKK
123,2,0.000 DKK
20898,2,0.000 DKK
223,2,0.000 DKK
115,2,0.000 DKK
121,2,0.000 DKK
122,2,0.000 DKK
20901,2,0.000 DKK
20900,2,0.000 DKK
119,2,0.000 DKK
128,2,0.000 DKK
118,2,0.000 DKK
20885,2,0.000 DKK
256,2,0.000 DKK
132,2,0.000 DKK
133,2,0.000 DKK
134,2,0.000 DKK
20914,2,0.000 DKK
20925,2,0.000 DKK
167,2,0.000 DKK
166,2,0.000 DKK
165,2,0.000 DKK
135,2,0.000 DKK
20947,2,0.000 DKK
257,2,0.000 DKK
25525,2,0.000 DKK
20908,2,0.000 DKK
251,2,0.000 DKK
20916,2,0.000 DKK
20918,2,0.000 DKK
20915,2,0.000 DKK
20919,2,0.000 DKK
20917,2,0.000 DKK
20940,2,0.000 DKK
21788,2,0.000 DKK
20944,2,0.000 DKK
20942,2,0.000 DKK
20946,2,0.000 DKK
196,2,0.000 DKK
365,2,0.000 DKK
20945,2,0.000 DKK
198,2,0.000 DKK
367,2,0.000 DKK
368,2,0.000 DKK
369,2,0.000 DKK
370,2,0.000 DKK
372,2,0.000 DKK
374,2,0.000 DKK
20965,2,0.000 DKK
376,2,0.000 DKK
25402,2,0.000 DKK
20967,2,0.000 DKK
20957,2,0.000 DKK
20941,2,0.000 DKK
20966,2,0.000 DKK
20963,2,0.000 DKK
20964,2,0.000 DKK
290,2,0.000 DKK
20974,2,0.000 DKK
20970,2,0.000 DKK
20980,2,0.000 DKK
20990,2,0.000 DKK
20979,2,0.000 DKK
20993,2,0.000 DKK
20992,2,0.000 DKK
21028,2,0.000 DKK
163,2,0.000 DKK
164,2,0.000 DKK
323,2,0.000 DKK
21033,2,0.000 DKK
21013,2,0.000 DKK
20975,2,0.000 DKK
20976,2,0.000 DKK
20977,2,0.000 DKK
265,2,0.000 DKK
21849,2,0.000 DKK
21034,2,0.000 DKK
127,2,0.000 DKK
267,2,0.000 DKK
268,2,0.000 DKK
270,2,0.000 DKK
272,2,0.000 DKK
21853,2,0.000 DKK
2090,2,0.000 DKK
279,2,0.000 DKK
205,2,0.000 DKK
120,2,0.000 DKK
130,2,0.000 DKK
275,2,0.000 DKK
208,2,0.000 DKK
274,2,0.000 DKK
207,2,0.000 DKK
273,2,0.000 DKK
206,2,0.000 DKK
282,2,0.000 DKK
283,2,0.000 DKK
284,2,0.000 DKK
293,2,0.000 DKK
15133,2,0.000 DKK
21851,2,0.000 DKK
295,2,0.000 DKK
309,2,0.000 DKK
311,2,0.000 DKK
314,2,0.000 DKK
315,2,0.000 DKK
316,2,0.000 DKK
317,2,0.000 DKK
320,2,0.000 DKK
321,2,0.000 DKK
355,2,0.000 DKK
354,2,0.000 DKK
380,2,0.000 DKK
366,2,0.000 DKK
356,2,0.000 DKK
21595,2,0.000 DKK
21051,2,0.000 DKK
18451,2,0.000 DKK
382,2,0.000 DKK
21854,2,0.000 DKK
381,2,0.000 DKK
383,2,0.000 DKK
387,2,0.000 DKK
386,2,0.000 DKK
396,2,0.000 DKK
391,2,0.000 DKK
399,2,0.000 DKK
401,2,0.000 DKK
403,2,0.000 DKK
398,2,0.000 DKK
404,2,0.000 DKK
4458,2,0.000 DKK
21074,2,0.000 DKK
4444,2,0.000 DKK
21048,2,0.000 DKK
21058,2,0.000 DKK
21056,2,0.000 DKK
4459,2,0.000 DKK
405,2,0.000 DKK
402,2,0.000 DKK
21076,2,0.000 DKK
4461,2,0.000 DKK
4456,2,0.000 DKK
4463,2,0.000 DKK
4472,2,0.000 DKK
429,2,0.000 DKK
430,2,0.000 DKK
432,2,0.000 DKK
436,2,0.000 DKK
433,2,0.000 DKK
425,2,0.000 DKK
428,2,0.000 DKK
21073,2,0.000 DKK
426,2,0.000 DKK
21075,2,0.000 DKK
435,2,0.000 DKK
4474,2,0.000 DKK
440,2,0.000 DKK
437,2,0.000 DKK
438,2,0.000 DKK
21086,2,0.000 DKK
611,2,0.000 DKK
21103,2,0.000 DKK
21102,2,0.000 DKK
21113,2,0.000 DKK
21114,2,0.000 DKK
21109,2,0.000 DKK
11589,2,0.000 DKK
439,2,0.000 DKK
21099,2,0.000 DKK
21110,2,0.000 DKK
21082,2,0.000 DKK
434,2,0.000 DKK
20926,2,0.000 DKK
615,2,0.000 DKK
21119,2,0.000 DKK
621,2,0.000 DKK
21799,2,0.000 DKK
624,2,0.000 DKK
625,2,0.000 DKK
626,2,0.000 DKK
627,2,0.000 DKK
4514,2,0.000 DKK
21801,2,0.000 DKK
622,2,0.000 DKK
618,2,0.000 DKK
629,2,0.000 DKK
21120,2,0.000 DKK
4515,2,0.000 DKK
630,2,0.000 DKK
613,2,0.000 DKK
21111,2,0.000 DKK
617,2,0.000 DKK
4517,2,0.000 DKK
21127,2,0.000 DKK
4477,2,0.000 DKK
21133,2,0.000 DKK
4476,2,0.000 DKK
21130,2,0.000 DKK
21226,2,0.000 DKK
4226,2,0.000 DKK
21227,2,0.000 DKK
21220,2,0.000 DKK
21225,2,0.000 DKK
21223,2,0.000 DKK
21224,2,0.000 DKK
20927,2,0.000 DKK
21132,2,0.000 DKK
28219,2,0.000 DKK
21221,2,0.000 DKK
21129,2,0.000 DKK
21222,2,0.000 DKK
21131,2,0.000 DKK
21230,2,0.000 DKK
21243,2,0.000 DKK
21244,2,0.000 DKK
752,1,0.000 DKK
786,2,0.000 DKK
21245,2,0.000 DKK
21248,2,0.000 DKK
22492,2,0.000 DKK
21254,2,0.000 DKK
21251,2,0.000 DKK
21256,2,0.000 DKK
21258,2,0.000 DKK
21293,2,0.000 DKK
21241,2,0.000 DKK
21295,2,0.000 DKK
21242,2,0.000 DKK
28218,2,0.000 DKK
21255,2,0.000 DKK
21272,2,0.000 DKK
21257,2,0.000 DKK
21318,2,0.000 DKK
21315,2,0.000 DKK
21348,2,0.000 DKK
16174,2,0.000 DKK
22192,2,0.000 DKK
21358,2,0.000 DKK
21338,2,0.000 DKK
21336,2,0.000 DKK
21339,2,0.000 DKK
21314,2,0.000 DKK
21347,2,0.000 DKK
21319,2,0.000 DKK
21342,2,0.000 DKK
21341,2,0.000 DKK
21322,2,0.000 DKK
21372,2,0.000 DKK
21375,2,0.000 DKK
21316,2,0.000 DKK
21340,2,0.000 DKK
21324,2,0.000 DKK
21323,2,0.000 DKK
21369,2,0.000 DKK
21374,2,0.000 DKK
21395,2,0.000 DKK
21396,2,0.000 DKK
5830,2,0.000 DKK
21400,2,0.000 DKK
21401,2,0.000 DKK
21407,2,0.000 DKK
21523,2,0.000 DKK
21392,2,0.000 DKK
21370,2,0.000 DKK
21391,2,0.000 DKK
21394,2,0.000 DKK
27698,2,0.000 DKK
21359,2,0.000 DKK
21393,2,0.000 DKK
21373,2,0.000 DKK
28220,2,0.000 DKK
21398,2,0.000 DKK
21397,2,0.000 DKK
21402,2,0.000 DKK
28221,2,0.000 DKK
21460,2,0.000 DKK
21496,2,0.000 DKK
21441,2,0.000 DKK
21459,2,0.000 DKK
21499,2,0.000 DKK
21498,2,0.000 DKK
21500,2,0.000 DKK
21503,2,0.000 DKK
21506,2,0.000 DKK
21505,2,0.000 DKK
21522,2,0.000 DKK
21507,2,0.000 DKK
21504,2,0.000 DKK
21420,2,0.000 DKK
21494,2,0.000 DKK
20513,2,0.000 DKK
27915,2,0.000 DKK
27917,2,0.000 DKK
21495,2,0.000 DKK
21546,2,0.000 DKK
21532,2,0.000 DKK
21534,2,0.000 DKK
21542,2,0.000 DKK
21536,2,0.000 DKK
21543,2,0.000 DKK
21529,2,0.000 DKK
21539,2,0.000 DKK
21545,2,0.000 DKK
21552,2,0.000 DKK
21554,2,0.000 DKK
21555,2,0.000 DKK
659,2,0.000 DKK
21553,2,0.000 DKK
21550,2,0.000 DKK
21549,2,0.000 DKK
21551,2,0.000 DKK
21591,2,0.000 DKK
21569,2,0.000 DKK
96,2,0.000 DKK
21594,2,0.000 DKK
21607,2,0.000 DKK
21608,2,0.000 DKK
21609,2,0.000 DKK
21626,2,0.000 DKK
21625,2,0.000 DKK
21669,2,0.000 DKK
21628,2,0.000 DKK
21624,2,0.000 DKK
21651,2,0.000 DKK
21657,2,0.000 DKK
21655,2,0.000 DKK
21648,2,0.000 DKK
21654,2,0.000 DKK
21668,2,0.000 DKK
21671,2,0.000 DKK
21652,2,0.000 DKK
21599,2,0.000 DKK
21649,2,0.000 DKK
21689,2,0.000 DKK
21672,2,0.000 DKK
21690,2,0.000 DKK
21688,2,0.000 DKK
16637,2,0.000 DKK
21701,2,0.000 DKK
21698,2,0.000 DKK
21699,2,0.000 DKK
21700,2,0.000 DKK
21718,2,0.000 DKK
21717,2,0.000 DKK
21710,2,0.000 DKK
21722,2,0.000 DKK
21726,2,0.000 DKK
21723,2,0.000 DKK
21719,2,0.000 DKK
21721,2,0.000 DKK
21708,2,0.000 DKK
21670,2,0.000 DKK
21741,2,0.000 DKK
20077,1,0.000 DKK
21731,2,0.000 DKK
21740,2,0.000 DKK
21733,2,0.000 DKK
21732,2,0.000 DKK
21730,2,0.000 DKK
21751,2,0.000 DKK
21772,2,0.000 DKK
21752,2,0.000 DKK
21804,2,0.000 DKK
760,2,0.000 DKK
21803,2,0.000 DKK
678,2,0.000 DKK
21802,2,0.000 DKK
680,2,0.000 DKK
681,2,0.000 DKK
682,2,0.000 DKK
674,2,0.000 DKK
684,2,0.000 DKK
21793,2,0.000 DKK
687,2,0.000 DKK
686,2,0.000 DKK
673,2,0.000 DKK
21789,2,0.000 DKK
21787,2,0.000 DKK
21796,2,0.000 DKK
21797,2,0.000 DKK
21788,2,0.000 DKK
21786,2,0.000 DKK
21799,2,0.000 DKK
21800,2,0.000 DKK
21801,2,0.000 DKK
21802,2,0.000 DKK
21803,2,0.000 DKK
21804,2,0.000 DKK
675,2,0.000 DKK
21834,2,0.000 DKK
21831,2,0.000 DKK
21782,2,0.000 DKK
21832,2,0.000 DKK
21830,2,0.000 DKK
21833,2,0.000 DKK
698,3,0.000 DKK
699,3,0.000 DKK
697,3,0.000 DKK
683,3,0.000 DKK
856,2,0.000 DKK
863,2,0.000 DKK
864,2,0.000 DKK
859,2,0.000 DKK
21840,2,0.000 DKK
858,2,0.000 DKK
855,2,0.000 DKK
854,2,0.000 DKK
861,2,0.000 DKK
21836,2,0.000 DKK
857,2,0.000 DKK
21835,2,0.000 DKK
21844,2,0.000 DKK
21850,2,0.000 DKK
21848,2,0.000 DKK
21851,2,0.000 DKK
21852,2,0.000 DKK
21873,2,0.000 DKK
21877,2,0.000 DKK
21879,2,0.000 DKK
21903,2,0.000 DKK
21868,2,0.000 DKK
21871,2,0.000 DKK
21901,2,0.000 DKK
21899,2,0.000 DKK
21898,2,0.000 DKK
21902,2,0.000 DKK
21900,2,0.000 DKK
21870,2,0.000 DKK
21869,2,0.000 DKK
21904,2,0.000 DKK
21874,2,0.000 DKK
21897,2,0.000 DKK
21916,2,0.000 DKK
21913,2,0.000 DKK
21917,2,0.000 DKK
21947,2,0.000 DKK
21946,2,0.000 DKK
21936,2,0.000 DKK
21949,2,0.000 DKK
4321,2,0.000 DKK
4311,2,0.000 DKK
21944,2,0.000 DKK
21935,2,0.000 DKK
21954,2,0.000 DKK
21961,2,0.000 DKK
21959,2,0.000 DKK
21955,2,0.000 DKK
6934,2,0.000 DKK
628,2,0.000 DKK
21918,2,0.000 DKK
21945,2,0.000 DKK
326,2,0.000 DKK
596,2,0.000 DKK
795,2,0.000 DKK
1898,2,0.000 DKK
796,2,0.000 DKK
636,2,0.000 DKK
21987,2,0.000 DKK
600,2,0.000 DKK
21994,2,0.000 DKK
21989,2,0.000 DKK
21992,2,0.000 DKK
21993,2,0.000 DKK
632,2,0.000 DKK
panz,1,0.000 DKK
22014,2,0.000 DKK
22013,2,0.000 DKK
28222,2,0.000 DKK
21988,2,0.000 DKK
21990,2,0.000 DKK
22235,2,0.000 DKK
22051,2,0.000 DKK
22081,2,0.000 DKK
22082,2,0.000 DKK
22078,2,0.000 DKK
22075,2,0.000 DKK
22080,2,0.000 DKK
212,2,0.000 DKK
22233,2,0.000 DKK
22231,2,0.000 DKK
22232,2,0.000 DKK
UE65AU6905,2,0.000 DKK
22050,2,0.000 DKK
28223,2,0.000 DKK
22049,2,0.000 DKK
22104,2,0.000 DKK
22053,2,0.000 DKK
22236,2,0.000 DKK
22234,2,0.000 DKK
22077,2,0.000 DKK
22237,2,0.000 DKK
22230,2,0.000 DKK
22239,2,0.000 DKK
22248,2,0.000 DKK
22254,2,0.000 DKK
22251,2,0.000 DKK
22249,2,0.000 DKK
22247,2,0.000 DKK
22250,2,0.000 DKK
22252,2,0.000 DKK
22265,2,0.000 DKK
22266,2,0.000 DKK
22286,2,0.000 DKK
22287,2,0.000 DKK
A1314,2,0.000 DKK
A1314c,2,0.000 DKK
954,2,0.000 DKK
612,2,0.000 DKK
22253,2,0.000 DKK
22315,2,0.000 DKK
22316,2,0.000 DKK
610,2,0.000 DKK
22307,2,0.000 DKK
22321,2,0.000 DKK
22320,2,0.000 DKK
22323,2,0.000 DKK
953,2,0.000 DKK
22348,2,0.000 DKK
22395,2,0.000 DKK
598,2,0.000 DKK
22349,2,0.000 DKK
22399,2,0.000 DKK
22350,2,0.000 DKK
28147,2,0.000 DKK
22351,2,0.000 DKK
22347,2,0.000 DKK
22317,2,0.000 DKK
22318,2,0.000 DKK
22389,2,0.000 DKK
22390,2,0.000 DKK
22391,2,0.000 DKK
22388,2,0.000 DKK
22413,2,0.000 DKK
22412,2,0.000 DKK
22420,2,0.000 DKK
22414,2,0.000 DKK
22429,2,0.000 DKK
22430,2,0.000 DKK
22408,2,0.000 DKK
22456,2,0.000 DKK
22459,2,0.000 DKK
22482,2,0.000 DKK
22409,2,0.000 DKK
22457,2,0.000 DKK
22410,2,0.000 DKK
22398,2,0.000 DKK
22428,2,0.000 DKK
22411,2,0.000 DKK
22479,2,0.000 DKK
22478,2,0.000 DKK
22484,2,0.000 DKK
22485,2,0.000 DKK
22481,2,0.000 DKK
22503,2,0.000 DKK
22517,2,0.000 DKK
22497,2,0.000 DKK
22516,2,0.000 DKK
22515,2,0.000 DKK
22521,2,0.000 DKK
22522,2,0.000 DKK
22520,2,0.000 DKK
22514,2,0.000 DKK
22476,2,0.000 DKK
22532,2,0.000 DKK
22477,2,0.000 DKK
22480,2,0.000 DKK
28224,2,0.000 DKK
22527,2,0.000 DKK
22526,2,0.000 DKK
22541,2,0.000 DKK
22543,2,0.000 DKK
22544,2,0.000 DKK
22547,2,0.000 DKK
22546,2,0.000 DKK
22550,2,0.000 DKK
22542,2,0.000 DKK
22545,2,0.000 DKK
22548,2,0.000 DKK
22576,2,0.000 DKK
22579,2,0.000 DKK
22565,2,0.000 DKK
22574,2,0.000 DKK
22538,2,0.000 DKK
22531,2,0.000 DKK
22539,2,0.000 DKK
22560,2,0.000 DKK
22891,2,0.000 DKK
21085,2,0.000 DKK
22566,2,0.000 DKK
22584,2,0.000 DKK
22567,2,0.000 DKK
22568,2,0.000 DKK
22583,2,0.000 DKK
22587,2,0.000 DKK
22591,2,0.000 DKK
22602,2,0.000 DKK
22586,2,0.000 DKK
22595,2,0.000 DKK
22603,2,0.000 DKK
20345,2,0.000 DKK
22601,2,0.000 DKK
22612,2,0.000 DKK
22617,2,0.000 DKK
22573,2,0.000 DKK
28225,2,0.000 DKK
22613,2,0.000 DKK
21471,2,0.000 DKK
